Date,USD,CRUDE,GOLD,SMA,MACD,RSI
01-Feb-17,67.41500013,3594.08462,2880.441514,68.41500013,67.41500013,69.41500013
02-Feb-17,67.21000128,3630.983776,2893.845081,68.21000128,67.21000128,69.21000128
03-Feb-17,67.18400139,3621.118743,2884.745753,68.18400139,67.18400139,69.18400139
06-Feb-17,67.19499854,3610.686234,2907.238734,68.19499854,67.19499854,69.19499854
07-Feb-17,67.34999976,3542.224869,2927.871876,68.34999976,67.34999976,69.34999976
08-Feb-17,67.05000046,3493.961457,2933.635302,68.05000046,67.05000046,69.05000046
09-Feb-17,66.76499816,3538.382291,2923.77998,67.76499816,66.76499816,68.76499816
10-Feb-17,66.85400049,3588.652853,2903.465577,67.85400049,66.85400049,68.85400049
13-Feb-17,66.97500171,3576.281771,2907.162667,67.97500171,66.97500171,68.97500171
14-Feb-17,66.83500176,3567.753693,2907.517678,67.83500176,66.83500176,68.83500176
15-Feb-17,66.87500013,3552.064725,2901.755272,67.87500013,66.87500013,68.87500013
16-Feb-17,67.08000021,3568.91201,2931.193171,68.08000021,67.08000021,69.08000021
17-Feb-17,67.08000021,3576.572525,2938.005153,68.08000021,67.08000021,69.08000021
20-Feb-17,66.90500012,3627.30339,2925.148378,67.90500012,66.90500012,68.90500012
21-Feb-17,66.98500172,3662.97902,2919.111422,67.98500172,66.98500172,68.98500172
22-Feb-17,66.94999906,3621.877096,2925.38798,67.94999906,66.94999906,68.94999906
23-Feb-17,66.68999927,3641.367688,2935.236932,67.68999927,66.68999927,68.68999927
24-Feb-17,66.64499816,3613.060568,2959.718235,67.64499816,66.64499816,68.64499816
27-Feb-17,66.69999888,3634.601844,2964.060763,67.69999888,66.69999888,68.69999888
28-Feb-17,66.72500211,3592.484982,2956.541792,67.72500211,66.72500211,68.72500211
01-Mar-17,66.86500163,3622.865835,2937.789372,67.86500163,66.86500163,68.86500163
02-Mar-17,66.78500078,3560.20501,2929.304173,67.78500078,66.78500078,68.78500078
03-Mar-17,66.78000123,3541.733497,2906.520488,67.78000123,66.78000123,68.78000123
06-Mar-17,66.67500104,3551.590376,2906.841542,67.67500104,66.67500104,68.67500104
07-Mar-17,66.62499939,3563.942161,2884.795684,67.62499939,66.62499939,68.62499939
08-Mar-17,66.76499816,3496.306269,2867.342404,67.76499816,66.76499816,68.76499816
09-Mar-17,66.68999927,3318.698555,2850.107164,67.68999927,66.68999927,68.68999927
10-Mar-17,66.55500069,3291.315258,2833.61575,67.55500069,66.55500069,68.55500069
13-Mar-17,66.180001,3206.184223,2826.447636,67.180001,66.180001,68.180001
14-Mar-17,65.77499886,3160.424245,2815.949538,66.77499886,65.77499886,67.77499886
15-Mar-17,65.63000142,3190.264235,2797.327992,66.63000142,65.63000142,67.63000142
16-Mar-17,65.38499864,3209.905278,2843.809453,66.38499864,65.38499864,67.38499864
17-Mar-17,65.47499984,3204.661692,2849.18143,66.47499984,65.47499984,67.47499984
20-Mar-17,65.34499872,3176.089657,2854.101201,66.34499872,65.34499872,67.34499872
21-Mar-17,65.34499872,3205.268295,2858.147292,66.34499872,65.34499872,67.34499872
22-Mar-17,65.45499864,3140.510812,2886.744359,66.45499864,65.45499864,67.45499864
23-Mar-17,65.45499864,3157.863772,2885.536537,66.45499864,65.45499864,67.45499864
24-Mar-17,65.42500048,3144.123867,2877.888321,66.42500048,65.42500048,67.42500048
27-Mar-17,64.99499961,3106.327662,2888.053279,65.99499961,64.99499961,66.99499961
28-Mar-17,65.04499943,3154.27885,2883.789068,66.04499943,65.04499943,67.04499943
29-Mar-17,64.87500079,3184.30553,2869.671021,65.87500079,64.87500079,66.87500079
30-Mar-17,64.86000001,3246.229996,2867.103996,65.86000001,64.86000001,66.86000001
31-Mar-17,64.86000001,3267.954846,2858.220815,65.86000001,64.86000001,66.86000001
03-Apr-17,64.98500211,3288.420182,2877.813782,65.98500211,64.98500211,66.98500211
04-Apr-17,65.07999894,3312.262289,2905.414239,66.07999894,65.07999894,67.07999894
05-Apr-17,64.87500079,3346.54703,2887.261115,65.87500079,64.87500079,66.87500079
06-Apr-17,64.60599806,3333.358912,2881.537127,65.60599806,64.60599806,66.60599806
07-Apr-17,64.26999981,3363.390684,2885.902941,65.26999981,64.26999981,66.26999981
10-Apr-17,64.6050005,3407.398225,2871.022199,65.6050005,64.6050005,66.6050005
11-Apr-17,64.55499947,3428.392682,2897.450533,65.55499947,64.55499947,66.55499947
12-Apr-17,64.68999906,3458.863806,2923.762883,65.68999906,64.68999906,66.68999906
13-Apr-17,64.44499839,3424.426063,2935.323091,65.44499839,64.44499839,66.44499839
17-Apr-17,64.47999943,3409.573558,2943.028848,65.47999943,64.47999943,66.47999943
18-Apr-17,64.6050005,3393.026819,2937.694439,65.6050005,64.6050005,66.6050005
19-Apr-17,64.66500038,3373.272182,2931.511106,65.66500038,64.66500038,66.66500038
20-Apr-17,64.62000047,3309.283767,2926.012839,65.62000047,64.62000047,66.62000047
21-Apr-17,64.65000041,3255.774644,2932.912558,65.65000041,64.65000041,66.65000041
24-Apr-17,64.49000018,3211.87033,2907.619125,65.49000018,64.49000018,66.49000018
25-Apr-17,64.32999952,3176.887791,2891.360038,65.32999952,64.32999952,66.32999952
26-Apr-17,64.13000023,3189.518425,2872.721214,65.13000023,64.13000023,66.13000023
27-Apr-17,64.11500077,3142.274224,2877.275565,65.11500077,64.11500077,66.11500077
28-Apr-17,64.2899983,3181.486954,2885.045367,65.2899983,64.2899983,66.2899983
01-May-17,64.25500085,3150.152758,2875.83579,65.25500085,64.25500085,66.25500085
02-May-17,64.16500158,3133.194084,2860.084659,65.16500158,64.16500158,66.16500158
03-May-17,64.16500158,3074.74288,2852.220739,65.16500158,64.16500158,66.16500158
04-May-17,64.21499798,3004.703634,2815.901962,65.21499798,64.21499798,66.21499798
05-May-17,64.3150015,2937.087142,2816.322277,65.3150015,64.3150015,66.3150015
08-May-17,64.35999998,2982.448749,2812.820837,65.35999998,64.35999998,66.35999998
09-May-17,64.67999894,2993.860934,2807.584972,65.67999894,64.67999894,66.67999894
10-May-17,64.61499832,3033.345759,2806.859966,65.61499832,64.61499832,66.61499832
11-May-17,64.40499924,3091.192602,2800.01456,65.40499924,64.40499924,66.40499924
12-May-17,64.24300095,3072.344123,2804.96254,65.24300095,64.24300095,66.24300095
15-May-17,64.06499984,3152.06737,2806.844209,65.06499984,64.06499984,66.06499984
16-May-17,64.0450016,3142.739087,2809.572776,65.0450016,64.0450016,66.0450016
17-May-17,64.13000023,3141.467067,2841.231958,65.13000023,64.13000023,66.13000023
18-May-17,64.88000119,3170.682817,2881.371072,65.88000119,64.88000119,66.88000119
19-May-17,64.56499849,3255.832851,2865.970045,65.56499849,64.56499849,66.56499849
22-May-17,64.5099985,3310.672668,2870.35469,65.5099985,64.5099985,66.5099985
23-May-17,64.89499859,3318.062666,2886.97771,65.89499859,64.89499859,66.89499859
24-May-17,64.76999817,3345.014349,2870.297018,65.76999817,64.76999817,66.76999817
25-May-17,64.55499947,3267.33221,2871.079899,65.55499947,64.55499947,66.55499947
26-May-17,64.5099985,3171.03595,2883.157172,65.5099985,64.5099985,66.5099985
29-May-17,64.5400005,3230.090129,2889.714063,65.5400005,64.5400005,66.5400005
30-May-17,64.63499905,3203.989265,2888.403637,65.63499905,64.63499905,66.63499905
31-May-17,64.5099985,3139.232413,2883.922134,65.5099985,64.5099985,66.5099985
01-Jun-17,64.47799966,3145.859222,2891.870086,65.47799966,64.47799966,66.47799966
02-Jun-17,64.41500164,3062.817494,2896.678379,65.41500164,64.41500164,66.41500164
05-Jun-17,64.3499981,3065.66235,2923.027906,65.3499981,64.3499981,66.3499981
06-Jun-17,64.43000067,3061.711628,2946.870865,65.43000067,64.43000067,66.43000067
07-Jun-17,64.43499913,3030.468227,2947.722148,65.43499913,64.43499913,66.43499913
08-Jun-17,64.25000138,2948.068676,2922.780148,65.25000138,64.25000138,66.25000138
09-Jun-17,64.24499856,2947.335139,2901.064981,65.24499856,64.24499856,66.24499856
12-Jun-17,64.47999943,2986.295484,2898.87002,65.47999943,64.47999943,66.47999943
13-Jun-17,64.34500039,2974.289412,2890.064824,65.34500039,64.34500039,66.34500039
14-Jun-17,64.23499938,2925.658928,2898.626341,65.23499938,64.23499938,66.23499938
15-Jun-17,64.56499849,2878.991507,2879.26383,65.56499849,64.56499849,66.56499849
16-Jun-17,64.46500205,2886.266919,2873.860514,65.46500205,64.46500205,66.46500205
19-Jun-17,64.49499964,2887.674797,2859.430401,65.49499964,64.49499964,66.49499964
20-Jun-17,64.5400005,2831.443107,2853.734683,65.5400005,64.5400005,66.5400005
21-Jun-17,64.5300009,2808.207121,2856.79188,65.5300009,64.5300009,66.5300009
22-Jun-17,64.6050005,2775.535006,2868.543268,65.6050005,64.6050005,66.6050005
23-Jun-17,64.50500088,2778.660865,2874.521392,65.50500088,64.50500088,66.50500088
26-Jun-17,64.43499913,2789.667833,2845.014965,65.43499913,64.43499913,66.43499913
27-Jun-17,64.47499814,2844.526288,2857.379611,65.47499814,64.47499814,66.47499814
28-Jun-17,64.52500018,2872.217217,2864.22978,65.52500018,64.52500018,66.52500018
29-Jun-17,64.65999962,2923.783943,2853.930147,65.65999962,64.65999962,66.65999962
30-Jun-17,64.62000047,2944.113363,2848.337425,65.62000047,64.62000047,66.62000047
03-Jul-17,64.84500196,3017.284629,2825.936445,65.84500196,64.84500196,66.84500196
04-Jul-17,64.78999845,3055.606887,2813.913112,65.78999845,64.78999845,66.78999845
05-Jul-17,64.79999902,2997.862049,2810.575634,65.79999902,64.79999902,66.79999902
06-Jul-17,64.72499869,2977.477065,2813.453937,65.72499869,64.72499869,66.72499869
07-Jul-17,64.62499922,2876.34003,2793.218067,65.62499922,64.62499922,66.62499922
10-Jul-17,64.47499814,2858.254766,2770.604989,65.47499814,64.47499814,66.47499814
11-Jul-17,64.56499849,2877.274932,2775.64978,65.56499849,64.56499849,66.56499849
12-Jul-17,64.47499814,2955.91295,2789.781588,65.47499814,64.47499814,66.47499814
13-Jul-17,64.45999893,2941.695527,2788.272526,65.45999893,64.45999893,66.45999893
14-Jul-17,64.42399856,2983.932444,2792.180777,65.42399856,64.42399856,66.42399856
17-Jul-17,64.34500039,2994.242485,2808.468093,65.34500039,64.34500039,66.34500039
18-Jul-17,64.31599839,2983.188789,2821.447515,65.31599839,64.31599839,66.31599839
19-Jul-17,64.26999981,3012.614831,2822.299553,65.26999981,64.26999981,66.26999981
20-Jul-17,64.37499827,3056.741491,2824.571513,65.37499827,64.37499827,66.37499827
21-Jul-17,64.38499963,3000.454616,2842.459523,65.38499963,64.38499963,66.38499963
24-Jul-17,64.39499996,2975.170046,2855.975987,65.39499996,64.39499996,66.39499996
25-Jul-17,64.38499963,3050.099838,2849.60362,65.38499963,64.38499963,66.38499963
26-Jul-17,64.35500072,3125.655532,2836.710437,65.35500072,64.35500072,66.35500072
27-Jul-17,64.12499963,3136.781217,2854.907872,65.12499963,64.12499963,66.12499963
28-Jul-17,64.11500077,3173.387956,2860.043759,65.11500077,64.11500077,66.11500077
01-Aug-17,64.09500007,3178.980223,2870.989228,65.09500007,64.09500007,66.09500007
02-Aug-17,63.63500185,3132.143755,2858.841826,64.63500185,63.63500185,65.63500185
03-Aug-17,63.70499998,3161.161286,2847.737188,64.70499998,63.70499998,65.70499998
04-Aug-17,63.67499873,3126.537954,2849.481822,64.67499873,63.67499873,65.67499873
07-Aug-17,63.84000163,3134.395701,2841.159307,64.84000163,63.84000163,65.84000163
08-Aug-17,63.69199976,3147.433048,2843.000958,64.69199976,63.69199976,65.69199976
09-Aug-17,63.85999845,3153.933694,2871.434396,64.85999845,63.85999845,65.85999845
10-Aug-17,64.09500007,3176.760897,2906.385329,65.09500007,64.09500007,66.09500007
11-Aug-17,64.13999966,3105.004286,2920.611927,65.13999966,64.13999966,66.13999966
14-Aug-17,64.09000082,3112.745012,2908.743975,65.09000082,64.09000082,66.09000082
16-Aug-17,64.17000019,3054.59965,2888.862568,65.17000019,64.17000019,66.17000019
17-Aug-17,64.17000019,3004.958626,2915.562397,65.17000019,64.17000019,66.17000019
18-Aug-17,64.09500007,3051.866899,2927.53759,65.09500007,64.09500007,66.09500007
21-Aug-17,64.1099984,3090.009343,2918.480989,65.1099984,64.1099984,66.1099984
22-Aug-17,64.07199847,3073.78527,2912.955076,65.07199847,64.07199847,66.07199847
23-Aug-17,64.0450016,3082.31977,2914.483233,65.0450016,64.0450016,66.0450016
24-Aug-17,64.0450016,3072.559715,2910.852239,65.0450016,64.0450016,66.0450016
25-Aug-17,64.00500161,3058.360521,2909.751158,65.00500161,64.00500161,66.00500161
28-Aug-17,63.90499934,3008.790228,2932.577119,64.90499934,63.90499934,65.90499934
29-Aug-17,64.01499897,2976.861974,2979.293907,65.01499897,64.01499897,66.01499897
30-Aug-17,63.98999913,2966.626566,2955.231203,64.98999913,63.98999913,65.98999913
31-Aug-17,63.93500112,2997.636519,2957.442404,64.93500112,63.93500112,65.93500112
01-Sep-17,64.02499946,3010.646327,2977.98081,65.02499946,64.02499946,66.02499946
04-Sep-17,64.04000195,3043.163318,3013.85469,65.04000195,64.04000195,66.04000195
05-Sep-17,64.10500091,3101.196371,3012.883088,65.10500091,64.10500091,66.10500091
06-Sep-17,64.06000116,3149.898741,3019.816033,65.06000116,64.06000116,66.06000116
07-Sep-17,64.01499897,3140.71821,3020.18997,65.01499897,64.01499897,66.01499897
08-Sep-17,63.78500066,3107.871588,3035.850357,64.78500066,63.78500066,65.78500066
11-Sep-17,63.93500112,3052.53014,3001.894195,64.93500112,63.93500112,65.93500112
12-Sep-17,64.03100125,3085.85059,2988.857539,65.03100125,64.03100125,66.03100125
13-Sep-17,64.0099999,3127.8896,2994.971443,65.0099999,64.0099999,66.0099999
14-Sep-17,64.12300125,3202.036291,2988.759276,65.12300125,64.12300125,66.12300125
15-Sep-17,64.1099984,3195.448184,2992.954585,65.1099984,64.1099984,66.1099984
18-Sep-17,64.15799908,3196.673612,2966.619596,65.15799908,64.15799908,66.15799908
19-Sep-17,64.29999807,3218.554609,2962.032665,65.29999807,64.29999807,66.29999807
20-Sep-17,64.29299914,3262.715153,2975.384643,65.29299914,64.29299914,66.29299914
21-Sep-17,64.80999847,3285.465355,2953.755996,65.80999847,64.80999847,66.80999847
22-Sep-17,64.79499834,3290.153403,2964.614363,65.79499834,64.79499834,66.79499834
25-Sep-17,65.12699928,3346.532661,2978.353328,66.12699928,65.12699928,67.12699928
26-Sep-17,65.45999887,3408.406663,3001.515765,66.45999887,65.45999887,67.45999887
27-Sep-17,65.71499957,3425.000003,2980.039694,66.71499957,65.71499957,67.71499957
28-Sep-17,65.47000161,3423.657964,2964.016836,66.47000161,65.47000161,67.47000161
29-Sep-17,65.30999946,3374.346815,2966.425991,66.30999946,65.30999946,67.30999946
03-Oct-17,65.4849986,3314.63103,2949.626282,66.4849986,65.4849986,67.4849986
04-Oct-17,65.03000029,3281.374403,2947.600506,66.03000029,65.03000029,67.03000029
05-Oct-17,65.14500105,3293.951442,2943.323365,66.14500105,65.14500105,67.14500105
06-Oct-17,65.39999948,3268.104916,2942.959558,66.39999948,65.39999948,67.39999948
09-Oct-17,65.35500052,3241.946271,2971.379671,66.35500052,65.35500052,67.35500052
10-Oct-17,65.25000212,3290.851793,2981.203512,66.25000212,65.25000212,67.25000212
11-Oct-17,65.15999809,3334.17988,2977.413342,66.15999809,65.15999809,67.15999809
12-Oct-17,65.06000126,3296.369303,2983.186759,66.06000126,65.06000126,67.06000126
13-Oct-17,64.69999808,3328.711978,2981.043544,65.69999808,64.69999808,66.69999808
16-Oct-17,64.69999808,3368.243119,2990.824152,65.69999808,64.69999808,66.69999808
17-Oct-17,65.03000029,3367.085727,2968.327941,66.03000029,65.03000029,67.03000029
18-Oct-17,65.05499847,3392.395574,2959.105167,66.05499847,65.05499847,67.05499847
19-Oct-17,64.99499961,3355.851531,2966.346796,65.99499961,64.99499961,66.99499961
20-Oct-17,65.03999895,3355.452143,2958.247298,66.03999895,65.03999895,67.03999895
23-Oct-17,65.02299798,3390.724004,2946.92297,66.02299798,65.02299798,67.02299798
24-Oct-17,65.09000027,3403.974578,2952.238683,66.09000027,65.09000027,67.09000027
25-Oct-17,64.92500156,3398.851227,2939.697975,65.92500156,64.92500156,66.92500156
26-Oct-17,64.83999855,3398.312529,2935.969442,65.83999855,64.83999855,66.83999855
27-Oct-17,65.03999895,3461.882828,2926.560881,66.03999895,65.03999895,67.03999895
30-Oct-17,64.86000001,3512.631062,2930.076651,65.86000001,64.86000001,66.86000001
31-Oct-17,64.75000186,3511.330222,2925.079928,65.75000186,64.75000186,66.75000186
01-Nov-17,64.56499849,3533.100581,2922.122513,65.56499849,64.56499849,66.56499849
02-Nov-17,64.5750006,3511.942044,2926.817847,65.5750006,64.5750006,66.5750006
03-Nov-17,64.56000068,3547.427608,2918.51506,65.56000068,64.56000068,66.56000068
06-Nov-17,64.62499922,3641.366438,2922.968099,65.62499922,64.62499922,66.62499922
07-Nov-17,65.06000126,3727.188037,2940.804545,66.06000126,65.06000126,67.06000126
08-Nov-17,64.91999844,3706.970646,2950.270245,65.91999844,64.91999844,66.91999844
09-Nov-17,64.97499924,3715.985551,2957.048865,65.97499924,64.97499924,66.97499924
10-Nov-17,65.19000017,3726.967333,2959.367879,66.19000017,65.19000017,67.19000017
13-Nov-17,65.43999826,3719.133522,2957.45115,66.43999826,65.43999826,67.43999826
14-Nov-17,65.41000101,3669.050097,2954.340665,66.41000101,65.41000101,67.41000101
15-Nov-17,65.27000176,3609.15216,2962.699612,66.27000176,65.27000176,67.27000176
16-Nov-17,65.29500151,3606.699499,2949.904718,66.29500151,65.29500151,67.29500151
17-Nov-17,65.01499961,3639.73186,2951.785535,66.01499961,65.01499961,67.01499961
20-Nov-17,65.10000044,3672.320039,2958.807482,66.10000044,65.10000044,67.10000044
21-Nov-17,64.88000119,3686.78801,2937.703069,65.88000119,64.88000119,66.88000119
22-Nov-17,64.88000119,3748.978703,2943.366682,65.88000119,64.88000119,66.88000119
23-Nov-17,64.57000124,3766.479905,2947.374626,65.57000124,64.57000124,66.57000124
24-Nov-17,64.67999894,3797.017759,2944.666767,65.67999894,64.67999894,66.67999894
27-Nov-17,64.47700189,3759.349694,2949.91342,65.47700189,64.47700189,66.47700189
28-Nov-17,64.40999798,3726.253766,2944.198604,65.40999798,64.40999798,66.40999798
29-Nov-17,64.35999998,3713.719368,2937.599511,65.35999998,64.35999998,66.35999998
30-Nov-17,64.49000018,3710.878396,2923.805625,65.49000018,64.49000018,66.49000018
01-Dec-17,64.52000023,3760.902126,2928.883773,65.52000023,64.52000023,66.52000023
04-Dec-17,64.38000064,3723.229751,2914.763569,65.38000064,64.38000064,66.38000064
05-Dec-17,64.35999998,3703.556774,2905.000668,65.35999998,64.35999998,66.35999998
06-Dec-17,64.5300009,3669.756831,2898.3491,65.5300009,64.5300009,66.5300009
07-Dec-17,64.57000124,3634.378425,2877.764092,65.57000124,64.57000124,66.57000124
08-Dec-17,64.47999943,3690.855158,2854.500405,65.47999943,64.47999943,66.47999943
11-Dec-17,64.35500072,3698.185006,2844.343312,65.35500072,64.35500072,66.35500072
12-Dec-17,64.40999798,3739.102037,2819.538272,65.40999798,64.40999798,66.40999798
13-Dec-17,64.45999893,3686.399226,2816.528516,65.45999893,64.45999893,66.45999893
14-Dec-17,64.33999932,3635.552233,2833.961056,65.33999932,64.33999932,66.33999932
15-Dec-17,64.08000055,3669.15408,2829.887003,65.08000055,64.08000055,66.08000055
18-Dec-17,64.2100006,3687.167898,2839.166875,65.2100006,64.2100006,66.2100006
19-Dec-17,64.06000116,3689.283382,2844.343312,65.06000116,64.06000116,66.06000116
20-Dec-17,64.11500077,3705.746218,2847.518245,65.11500077,64.11500077,66.11500077
21-Dec-17,64.01999882,3719.11586,2849.286966,65.01999882,64.01999882,66.01999882
22-Dec-17,64.01999882,3725.114232,2857.183674,65.01999882,64.01999882,66.01999882
26-Dec-17,64.05000204,3786.858374,2876.489302,65.05000204,64.05000204,66.05000204
27-Dec-17,64.11999981,3824.903907,2890.01471,65.11999981,64.11999981,66.11999981
28-Dec-17,64.08000055,3822.854538,2902.403771,65.08000055,64.08000055,66.08000055
29-Dec-17,63.84000163,3845.180845,2904.91628,64.84000163,63.84000163,65.84000163
01-Jan-18,63.67999833,3824.551322,2913.846306,64.67999833,63.67999833,65.67999833
02-Jan-18,63.45999907,3836.70322,2917.467755,64.45999907,63.45999907,65.45999907
03-Jan-18,63.50499835,3871.198635,2922.122513,64.50499835,63.50499835,65.50499835
04-Jan-18,63.39999864,3923.56972,2914.899509,64.39999864,63.39999864,65.39999864
05-Jan-18,63.33999923,3893.756509,2922.199364,64.33999923,63.33999923,65.33999923
08-Jan-18,63.4749998,3908.16958,2923.070627,64.4749998,63.4749998,65.4749998
09-Jan-18,63.66999992,3962.762441,2920.654577,64.66999992,63.66999992,65.66999992
10-Jan-18,63.63000121,4039.257682,2929.329916,64.63000121,63.63000121,65.63000121
11-Jan-18,63.68999988,4081.322926,2934.246471,64.68999988,63.68999988,65.68999988
12-Jan-18,63.60999845,4039.904202,2949.652383,64.60999845,63.60999845,65.60999845
15-Jan-18,63.51500148,4092.156095,2972.042001,64.51500148,63.51500148,65.51500148
16-Jan-18,64.01999882,4099.012604,2979.986411,65.01999882,64.01999882,66.01999882
17-Jan-18,63.88499882,4069.573382,2976.332206,64.88499882,63.88499882,65.88499882
18-Jan-18,63.86999951,4081.321146,2961.681761,64.86999951,63.86999951,65.86999951
19-Jan-18,63.83000181,4037.687761,2971.326697,64.83000181,63.83000181,65.83000181
22-Jan-18,63.8899988,4058.669883,2980.092979,64.8899988,63.8899988,65.8899988
23-Jan-18,63.76000123,4098.224693,2987.419974,64.76000123,63.76000123,65.76000123
24-Jan-18,63.66000059,4123.891306,3010.008278,64.66000059,63.66000059,65.66000059
25-Jan-18,63.51500148,4202.835264,3033.336367,64.51500148,63.51500148,65.51500148
29-Jan-18,63.60000178,4182.06353,3006.831521,64.60000178,63.60000178,65.60000178
30-Jan-18,63.68999988,4122.604351,3005.530176,64.68999988,63.68999988,65.68999988
31-Jan-18,63.55000092,4089.633999,3007.129905,64.55000092,63.55000092,65.55000092
01-Feb-18,63.98000139,4172.085463,3026.671025,64.98000139,63.98000139,65.98000139
02-Feb-18,64.13000023,4198.583019,3044.788844,65.13000023,64.13000023,66.13000023
05-Feb-18,64.13999966,4156.045122,3029.320796,65.13999966,64.13999966,66.13999966
06-Feb-18,64.22999889,4096.334813,3043.278463,65.22999889,64.22999889,66.22999889
07-Feb-18,64.28000163,4039.519487,3013.282549,65.28000163,64.28000163,66.28000163
08-Feb-18,64.29999807,3948.958886,2993.097916,65.29999807,64.29999807,66.29999807
09-Feb-18,64.37499827,3866.322097,3000.903272,65.37499827,64.37499827,66.37499827
12-Feb-18,64.28000163,3864.127716,3011.476738,65.28000163,64.28000163,66.28000163
13-Feb-18,64.264998,3786.211405,3019.141356,65.264998,64.264998,66.264998
14-Feb-18,64.1000001,3786.81039,3035.776628,65.1000001,64.1000001,66.1000001
15-Feb-18,63.9000011,3879.562199,3060.18153,64.9000011,63.9000011,65.9000011
16-Feb-18,64.21499798,3938.009669,3076.979883,65.21499798,64.21499798,66.21499798
19-Feb-18,64.25000138,4023.210203,3075.560367,65.25000138,64.25000138,66.25000138
20-Feb-18,64.86000001,4025.904127,3062.674572,65.86000001,64.86000001,66.86000001
21-Feb-18,64.80500046,3987.312088,3046.653404,65.80500046,64.80500046,66.80500046
22-Feb-18,64.97499924,4035.453571,3047.433299,65.97499924,64.97499924,66.97499924
23-Feb-18,64.71000019,4090.365045,3047.442586,65.71000019,64.71000019,66.71000019
26-Feb-18,64.76999817,4131.787672,3059.245345,65.76999817,64.76999817,66.76999817
27-Feb-18,64.91999844,4130.656329,3047.498309,65.91999844,64.91999844,66.91999844
28-Feb-18,65.21000131,4088.055902,3037.131976,66.21000131,65.21000131,67.21000131
01-Mar-18,65.23000197,3991.86988,3020.983753,66.23000197,65.23000197,67.23000197
02-Mar-18,65.2200001,3971.398001,3046.43993,66.2200001,65.2200001,67.2200001
05-Mar-18,65.02500211,4033.243954,3046.087301,66.02500211,65.02500211,67.02500211
06-Mar-18,64.90499791,4072.743611,3052.074495,65.90499791,64.90499791,66.90499791
07-Mar-18,64.88000119,4020.40825,3053.658894,65.88000119,64.88000119,66.88000119
08-Mar-18,65.10500167,3960.805645,3046.690532,66.10500167,65.10500167,67.10500167
09-Mar-18,65.12500158,3974.408714,3037.067408,66.12500158,65.12500158,67.12500158
12-Mar-18,64.98500211,3993.014817,3033.612426,65.98500211,64.98500211,66.98500211
13-Mar-18,64.85499849,3958.696021,3033.078757,65.85499849,64.85499849,66.85499849
14-Mar-18,64.83999855,3945.229387,3044.964998,65.83999855,64.83999855,66.83999855
15-Mar-18,64.98999836,3974.362715,3035.822708,65.98999836,64.98999836,66.98999836
16-Mar-18,64.98999836,4012.940799,3025.141955,65.98999836,64.98999836,66.98999836
19-Mar-18,65.2200001,4041.115176,3028.522626,66.2200001,65.2200001,67.2200001
20-Mar-18,65.21000131,4132.641502,3028.229152,66.21000131,65.21000131,67.21000131
21-Mar-18,65.18000207,4210.490911,3039.134941,66.18000207,65.18000207,67.18000207
22-Mar-18,65.10500167,4223.984828,3057.262527,66.10500167,65.10500167,67.10500167
23-Mar-18,64.98999836,4236.984599,3083.07975,65.98999836,64.98999836,66.98999836
26-Mar-18,64.82500134,4253.768357,3088.81263,65.82500134,64.82500134,66.82500134
27-Mar-18,64.94500068,4259.465984,3081.778063,65.94500068,64.94500068,66.94500068
